Date,Open,High,Low,Close,Volume,Market Cap
2021-10-14,77.01000213623047,77.61000061035156,71.55000305175781,73.80999755859375,23000500,
2021-10-13,83.98999786376953,84.80999755859375,81.375,84.2699966430664,3763100,
2021-10-12,87.5,87.70999908447266,81.94000244140625,82.77999877929688,4311400,
2021-10-11,90.51000213623047,91.5999984741211,87.16999816894531,87.16999816894531,2910100,
2021-10-08,87.94000244140625,91.0,87.11000061035156,87.63999938964844,3012200,
2021-10-07,87.69000244140625,89.98999786376953,86.69999694824219,86.9000015258789,4995200,
2021-10-06,82.05999755859375,83.83999633789062,80.86000061035156,83.38999938964844,2699000,
2021-10-05,82.72000122070312,86.58000183105469,82.12000274658203,84.79000091552734,3755900,
2021-10-04,87.05000305175781,87.48999786376953,81.0999984741211,81.62999725341797,4719000,
2021-10-01,91.6500015258789,93.5,88.87000274658203,90.5,2099400,
2021-09-30,90.41999816894531,92.44999694824219,89.79399871826172,91.0199966430664,2000300,
2021-09-29,89.20999908447266,92.18000030517578,88.4000015258789,89.41999816894531,2770900,
2021-09-28,92.19000244140625,92.19000244140625,88.0,88.86000061035156,3798100,
2021-09-27,92.41600036621094,93.4800033569336,87.55000305175781,93.20999908447266,4105000,
2021-09-24,93.44000244140625,94.30999755859375,91.36000061035156,93.22000122070312,2254600,
2021-09-23,97.44000244140625,97.80000305175781,92.875,95.87000274658203,2156000,
2021-09-22,91.70999908447266,97.80000305175781,91.44999694824219,95.9800033569336,4180600,
2021-09-21,92.02999877929688,92.83999633789062,89.58000183105469,90.5999984741211,2526200,
2021-09-20,90.1500015258789,92.22000122070312,87.55000305175781,90.26000213623047,5365100,
2021-09-17,97.5,97.75,94.70999908447266,95.62000274658203,3609400,
2021-09-16,97.75,99.37999725341797,94.30000305175781,94.70999908447266,4042000,
2021-09-15,97.66000366210938,99.80000305175781,95.5,99.52999877929688,2919500,
2021-09-14,101.11000061035156,103.1500015258789,98.20999908447266,98.8499984741211,3331000,
2021-09-13,108.16999816894531,108.50499725341797,100.59500122070312,100.93000030517578,5608200,
2021-09-10,112.06999969482422,113.12000274658203,109.44000244140625,109.98999786376953,4320800,
2021-09-09,105.0,111.17500305175781,104.81999969482422,109.5199966430664,3276400,
2021-09-08,111.51000213623047,111.88600158691406,106.22000122070312,108.5,4449300,
2021-09-07,111.22000122070312,114.98999786376953,111.11000061035156,113.19000244140625,5414600,
2021-09-03,107.01000213623047,110.8270034790039,104.43000030517578,106.3499984741211,4316000,
2021-09-02,110.56999969482422,114.19999694824219,106.61000061035156,107.01000213623047,7401400,
2021-09-01,95.5,110.37999725341797,95.01000213623047,109.38999938964844,16336200,
2021-08-31,94.62999725341797,98.4800033569336,92.16000366210938,95.19000244140625,8133500,
2021-08-30,95.2699966430664,95.50499725341797,89.80999755859375,94.76000213623047,6959100,
