,nine,ten,twelve,twentysix,thirty,fifty,sixty,onetwenty,macd,signal,macdHisto,twentyeightDayVol
217,110.25,110.47,110.92,113.55,114.1,115.77,116.14,115.73,-2.6299999999999955,-2.441443506519205,-0.18855649348079062,1.493
218,110.3,110.47,110.85,113.32,113.87,115.56,115.95,115.64,-2.469999999999999,-2.447154805215364,-0.02284519478463487,1.505
219,110.32,110.46,110.78,113.1,113.65,115.36,115.77,115.55,-2.319999999999993,-2.42172384417229,0.10172384417229674,1.472
220,110.27,110.39,110.67,112.87,113.42,115.15,115.58,115.46,-2.200000000000003,-2.3773790753378323,0.17737907533782948,1.471
221,110.54,110.62,110.82,112.78,113.3,115.01,115.45,115.4,-1.960000000000008,-2.2939032602702674,0.3339032602702594,1.491
222,110.5,110.57,110.74,112.6,113.11,114.83,115.28,115.32,-1.8599999999999994,-2.207122608216214,0.34712260821621443,1.505
223,110.69,110.73,110.85,112.51,113.0,114.7,115.15,115.26,-1.6600000000000108,-2.0976980865729735,0.4376980865729627,1.542
224,110.74,110.77,110.87,112.4,112.87,114.55,115.01,115.19,-1.5300000000000011,-1.9841584692583791,0.454158469258378,1.536
225,110.76,110.78,110.87,112.28,112.74,114.4,114.87,115.12,-1.4099999999999966,-1.8693267754067027,0.4593267754067061,1.55
226,110.95,110.95,111.0,112.24,112.67,114.29,114.77,115.06,-1.2399999999999949,-1.743461420325361,0.5034614203253662,1.548
227,111.3,111.27,111.26,112.28,112.67,114.23,114.7,115.02,-1.019999999999996,-1.5987691362602883,0.5787691362602922,1.593
228,112.18,112.08,111.94,112.53,112.87,114.29,114.73,115.03,-0.5900000000000034,-1.3970153090082316,0.8070153090082282,1.63
229,113.19,113.01,112.75,112.88,113.15,114.4,114.81,115.07,-0.12999999999999545,-1.1436122472065844,1.013612247206589,1.676
230,113.74,113.54,113.24,113.11,113.33,114.46,114.85,115.08,0.12999999999999545,-0.8888897977652684,1.0188897977652638,1.711
231,114.42,114.2,113.84,113.41,113.58,114.57,114.93,115.11,0.4300000000000068,-0.6251118382122134,1.0551118382122202,1.734
232,115.14,114.9,114.49,113.75,113.87,114.71,115.03,115.16,0.7399999999999949,-0.3520894705697717,1.0920894705697666,1.734
233,115.88,115.61,115.16,114.13,114.19,114.87,115.15,115.22,1.0300000000000011,-0.07567157645581712,1.1056715764558183,1.747
234,116.68,116.38,115.88,114.56,114.56,115.07,115.3,115.3,1.3199999999999932,0.20346273883534494,1.1165372611646482,1.749
235,117.2,116.9,116.4,114.91,114.86,115.23,115.43,115.37,1.490000000000009,0.46077019106827777,1.0292298089317313,1.73
236,117.71,117.42,116.91,115.27,115.17,115.41,115.57,115.44,1.6400000000000006,0.6966161528546224,0.9433838471453782,1.682
237,117.93,117.67,117.2,115.53,115.4,115.54,115.68,115.5,1.6700000000000017,0.8912929222836983,0.7787070777163034,1.678
238,118.07,117.85,117.42,115.76,115.61,115.66,115.78,115.55,1.6599999999999966,1.045034337826958,0.6149656621730386,1.52
239,117.89,117.73,117.38,115.86,115.71,115.72,115.83,115.58,1.519999999999996,1.1400274702615656,0.37997252973843043,1.405
240,117.64,117.54,117.27,115.92,115.77,115.76,115.86,115.6,1.3499999999999943,1.1820219762092514,0.1679780237907429,1.35
241,117.61,117.53,117.31,116.04,115.88,115.83,115.91,115.63,1.269999999999996,1.1996175809674003,0.07038241903259568,1.339
242,117.85,117.76,117.54,116.24,116.07,115.95,116.0,115.68,1.3000000000000114,1.2196940647739225,0.08030593522608886,1.309
243,118.03,117.94,117.72,116.42,116.24,116.06,116.09,115.73,1.2999999999999972,1.2357552518191375,0.06424474818085968,1.299
244,118.22,118.13,117.91,116.61,116.42,116.17,116.18,115.78,1.2999999999999972,1.2486042014553096,0.051395798544687565,1.231
245,118.23,118.15,117.96,116.73,116.54,116.25,116.25,115.82,1.2299999999999898,1.2448833611642456,-0.014883361164255815,1.203
246,118.74,118.63,118.4,117.03,116.81,116.43,116.4,115.9,1.3700000000000045,1.2699066889313975,0.10009331106860708,1.206
247,118.9,118.79,118.57,117.21,116.98,116.55,116.5,115.96,1.3599999999999994,1.2879253511451179,0.07207464885488157,1.205
248,119.08,118.98,118.76,117.4,117.16,116.68,116.61,116.02,1.3599999999999994,1.3023402809160944,0.05765971908390499,1.202
249,119.37,119.26,119.03,117.63,117.38,116.83,116.74,116.09,1.4000000000000057,1.3218722247328767,0.078127775267129,1.191
250,119.71,119.59,119.35,117.89,117.62,117.0,116.88,116.17,1.4599999999999937,1.3494977797863001,0.1105022202136936,1.175
251,119.96,119.84,119.6,118.12,117.84,117.16,117.01,116.25,1.4799999999999898,1.3755982238290383,0.10440177617095148,1.138
252,120.15,120.04,119.8,118.33,118.04,117.31,117.14,116.33,1.4699999999999989,1.3944785790632306,0.07552142093676828,1.138
253,120.54,120.42,120.16,118.61,118.3,117.5,117.3,116.43,1.5499999999999972,1.4255828632505838,0.12441713674941335,1.116
254,120.75,120.63,120.38,118.83,118.51,117.66,117.44,116.51,1.5499999999999972,1.4504662906004664,0.09953370939953077,1.111
255,121.04,120.92,120.66,119.08,118.75,117.84,117.6,116.6,1.5799999999999983,1.4763730324803728,0.10362696751962552,1.065
256,121.27,121.15,120.89,119.31,118.97,118.01,117.75,116.69,1.5799999999999983,1.4970984259842979,0.08290157401570042,1.024
257,121.65,121.52,121.24,119.6,119.24,118.21,117.93,116.8,1.6400000000000006,1.5256787407874384,0.1143212592125622,0.979
258,121.86,121.73,121.46,119.83,119.46,118.39,118.09,116.9,1.6299999999999955,1.5465429926299499,0.08345700737004558,0.95
259,121.78,121.68,121.46,119.95,119.59,118.51,118.2,116.98,1.509999999999991,1.5392343941039583,-0.029234394103967443,0.939
